File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ01/Asm&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-65to134-Ex-EER-11.0/instance-out.sql,141.07,891298.17,331.58,2094952.56
CZ01/Asm&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-65to134-Ex-EER-12.0/instance-out.sql,140.98,890705.17,331.27,2092971.96
CZ01/Asm&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-65to134-Ex-EER-13.0/instance-out.sql,140.96,890581.14,331.20,2092557.68
CZ01/Asm&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-135to240-Ex-EER-10.8/instance-out.sql,141.07,891292.36,331.58,2094933.15
CZ01/Asm&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-135to240-Ex-EER-12.0/instance-out.sql,140.97,890674.53,331.25,2092869.61
CZ01/Asm&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-135to240-Ex-EER-12.5/instance-out.sql,140.96,890611.02,331.22,2092657.50
CZ01/ECC&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-65to134-Ex-EER-11.0/instance-out.sql,95.74,2527698.22,259.57,6853226.56
CZ01/ECC&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-65to134-Ex-EER-12.0/instance-out.sql,95.69,2526315.05,259.39,6848606.77
CZ01/ECC&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-65to134-Ex-EER-13.0/instance-out.sql,95.67,2526025.74,259.36,6847640.45
CZ01/ECC&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-135to240-Ex-EER-10.8/instance-out.sql,95.74,2527684.67,259.57,6853181.28
CZ01/ECC&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-135to240-Ex-EER-12.0/instance-out.sql,95.68,2526243.57,259.38,6848368.03
CZ01/ECC&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-135to240-Ex-EER-12.5/instance-out.sql,95.68,2526095.45,259.37,6847873.29
CZ01/EPr&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-65to134-Ex-EER-11.0/instance-out.sql,110.20,417132.65,254.47,963278.60
CZ01/EPr&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-65to134-Ex-EER-12.0/instance-out.sql,110.14,416924.48,254.29,962583.30
CZ01/EPr&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-65to134-Ex-EER-13.0/instance-out.sql,110.13,416880.93,254.25,962437.86
CZ01/EPr&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-135to240-Ex-EER-10.8/instance-out.sql,110.20,417130.61,254.47,963271.79
CZ01/EPr&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-135to240-Ex-EER-12.0/instance-out.sql,110.14,416913.72,254.28,962547.36
CZ01/EPr&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-135to240-Ex-EER-12.5/instance-out.sql,110.13,416891.42,254.26,962472.90
CZ01/ERC&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-65to134-Ex-EER-11.0/instance-out.sql,78.44,21013.55,146.89,39350.25
CZ01/ERC&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-65to134-Ex-EER-12.0/instance-out.sql,78.42,21008.66,146.83,39333.92
CZ01/ERC&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-65to134-Ex-EER-13.0/instance-out.sql,78.42,21007.64,146.81,39330.50
CZ01/ERC&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-135to240-Ex-EER-10.8/instance-out.sql,78.44,21013.51,146.89,39350.09
CZ01/ERC&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-135to240-Ex-EER-12.0/instance-out.sql,78.42,21008.41,146.82,39333.07
CZ01/ERC&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-135to240-Ex-EER-12.5/instance-out.sql,78.42,21007.89,146.82,39331.32
CZ01/ESe&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-65to134-Ex-EER-11.0/instance-out.sql,179.93,1243741.58,418.23,2890923.43
CZ01/ESe&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-65to134-Ex-EER-12.0/instance-out.sql,179.89,1243433.56,418.09,2889894.67
CZ01/ESe&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-65to134-Ex-EER-13.0/instance-out.sql,179.88,1243369.14,418.05,2889679.48
CZ01/ESe&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-135to240-Ex-EER-10.8/instance-out.sql,179.93,1243738.56,418.23,2890913.35
CZ01/ESe&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-135to240-Ex-EER-12.0/instance-out.sql,179.89,1243417.65,418.08,2889841.50
CZ01/ESe&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-135to240-Ex-EER-12.5/instance-out.sql,179.88,1243384.66,418.06,2889731.33
CZ01/EUn&0&cDXGF&Ex&dxAC_equip/NE-dxAC-PkgAC-65to134-Ex-EER-11.0/instance-out.sql,100.35,7996613.88,297.79,23731142.21
