File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ05/Asm&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cDXGF-SP55F/instance-out.sql,116.96,738949.38,338.77,2140331.97
CZ05/Asm&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cDXGF-SP63F/instance-out.sql,115.91,732347.63,335.28,2118281.74
CZ05/Asm&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cDXGF-SP68F/instance-out.sql,115.43,729293.17,333.66,2108079.86
CZ05/Asm&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,115.27,728276.11,333.12,2104682.94
CZ05/Asm&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cDXHP-SP55F/instance-out.sql,102.49,647529.82,334.06,2110585.15
CZ05/Asm&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cDXHP-SP63F/instance-out.sql,101.44,640871.85,330.54,2088347.53
CZ05/Asm&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cDXHP-SP68F/instance-out.sql,100.95,637787.19,328.91,2078044.79
CZ05/Asm&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst/instance-out.sql,100.78,636743.20,328.36,2074557.84
CZ05/Asm&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cDXOH-SP55F/instance-out.sql,97.52,616133.34,317.46,2005720.71
CZ05/Asm&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cDXOH-SP63F/instance-out.sql,96.52,609791.19,314.11,1984537.93
CZ05/Asm&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cDXOH-SP68F/instance-out.sql,96.04,606756.00,312.50,1974400.40
CZ05/Asm&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst/instance-out.sql,95.87,605738.45,311.96,1971001.79
CZ05/Asm&0&cPVVG&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cPVVG-SP55F/instance-out.sql,90.76,573404.14,270.44,1708630.48
CZ05/Asm&0&cPVVG&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cPVVG-SP63F/instance-out.sql,89.88,567838.01,267.49,1690039.30
CZ05/Asm&0&cPVVG&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cPVVG-SP68F/instance-out.sql,89.45,565148.14,266.07,1681055.14
CZ05/Asm&0&cPVVG&Ex&HV_AirDist/NE-HV_AirDist-cPVVG/instance-out.sql,89.30,564170.18,265.56,1677788.77
CZ05/ECC&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cDXGF-SP55F/instance-out.sql,102.40,2703721.29,292.74,7729096.17
CZ05/ECC&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cDXGF-SP63F/instance-out.sql,100.57,2655397.85,286.63,7567727.93
CZ05/ECC&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cDXGF-SP68F/instance-out.sql,99.37,2623515.73,282.60,7461241.61
CZ05/ECC&0&cDXGF&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXGF-2SpClgHtg-Cnst/instance-out.sql,98.82,2608970.85,280.76,7412662.51
CZ05/ECC&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cDXHP-SP55F/instance-out.sql,101.01,2666905.04,292.14,7713088.56
CZ05/ECC&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cDXHP-SP63F/instance-out.sql,99.19,2618746.40,286.04,7552238.61
CZ05/ECC&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cDXHP-SP68F/instance-out.sql,98.00,2587310.24,282.07,7447276.15
CZ05/ECC&0&cDXHP&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXHP-2SpClgHtg-Cnst/instance-out.sql,97.50,2574203.03,280.41,7403498.06
CZ05/ECC&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cDXOH-SP55F/instance-out.sql,100.39,2650425.43,290.05,7657980.31
CZ05/ECC&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cDXOH-SP63F/instance-out.sql,98.60,2603311.56,284.09,7500619.98
CZ05/ECC&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cDXOH-SP68F/instance-out.sql,97.40,2571683.58,280.09,7394982.53
CZ05/ECC&0&cDXOH&Ex&HV_AirDist/NE-HV_AirDist-SupFanMtr-cDXOH-2SpClgHtg-Cnst/instance-out.sql,96.87,2557547.28,278.30,7347767.29
CZ05/ECC&0&cPVVG&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cPVVG-SP55F/instance-out.sql,92.16,2433337.44,255.30,6740451.48
CZ05/ECC&0&cPVVG&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cPVVG-SP63F/instance-out.sql,90.98,2402098.00,251.35,6636100.78
CZ05/ECC&0&cPVVG&Ex&HV_AirDist/NE-HV_AirDist-AirEcono-cPVVG-SP68F/instance-out.sql,90.16,2380514.11,248.61,6564001.50
