File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-14.2-IEER-TE-0.81/instance-out.sql,115.41,729140.12,362.51,2290348.30
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-13.2-IEER-TE-0.81/instance-out.sql,116.37,735227.03,365.73,2310678.60
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-14.8-IEER-TE-0.81/instance-out.sql,114.57,723875.76,359.73,2272765.35
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgSEER-13.4-SEER2/instance-out.sql,115.91,732295.12,364.18,2300885.99
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-12.2-IEER-TE-0.80/instance-out.sql,117.31,741198.73,368.69,2329414.99
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-11.4-IEER-TE-0.80/instance-out.sql,118.96,751587.55,374.19,2364113.64
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-12.7-IEER-TE-0.80/instance-out.sql,117.38,741603.87,368.91,2330768.14
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgSEER-12.35-SEER2/instance-out.sql,117.00,739206.36,367.64,2322760.45
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgEER-14.5-IEER/instance-out.sql,110.11,695667.63,360.12,2275276.75
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgEER-15.5-IEER/instance-out.sql,109.30,690540.56,357.41,2258152.32
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgEER-13.5-IEER/instance-out.sql,110.93,700866.38,362.87,2292640.58
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgEER-14-IEER/instance-out.sql,110.32,697014.96,360.84,2279776.84
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgEER-15-IEER/instance-out.sql,109.20,689905.24,357.08,2256030.37
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgEER-16-IEER/instance-out.sql,108.13,683197.37,353.53,2233626.08
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgSEER-15.4-SEER2/instance-out.sql,108.31,684324.86,354.13,2237391.89
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgSEER-16.3-SEER2/instance-out.sql,107.58,679713.08,351.69,2221988.55
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgSEER-14.4-SEER2-1Stage/instance-out.sql,109.04,688931.83,356.56,2252779.17
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgSEER-14.4-SEER2-2Stage/instance-out.sql,97.92,618634.22,319.40,2017984.77
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-spltSEER-14.4-SEER2-8.7-HSPF/instance-out.sql,109.00,688665.28,356.42,2251888.91
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-spltSEER-15.4-SEER2-9-HSPF/instance-out.sql,108.28,684113.32,354.02,2236685.37
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-spltSEER-16.3-SEER2-9.4-HSPF/instance-out.sql,107.56,679554.99,351.61,2221460.53
CZ09/Asm&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-spltSEER-17.3-SEER2-9.7-HSPF/instance-out.sql,107.01,676119.23,349.79,2209985.09
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-14.2-IEER-TE-0.81/instance-out.sql,105.42,2783401.79,310.20,8190018.08
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-13.2-IEER-TE-0.81/instance-out.sql,105.94,2797127.93,311.94,8235863.37
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-14.8-IEER-TE-0.81/instance-out.sql,104.97,2771530.54,308.70,8150368.10
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgSEER-13.4-SEER2/instance-out.sql,105.69,2790516.39,311.10,8213780.82
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-12.2-IEER-TE-0.80/instance-out.sql,106.41,2809509.84,313.49,8276978.99
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-11.4-IEER-TE-0.80/instance-out.sql,107.30,2832936.86,316.46,8355225.26
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-12.7-IEER-TE-0.80/instance-out.sql,106.45,2810423.42,313.61,8280030.38
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgSEER-12.35-SEER2/instance-out.sql,106.24,2805016.98,312.93,8261972.86
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgEER-14.5-IEER/instance-out.sql,105.04,2773344.63,309.66,8175622.88
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgEER-15.5-IEER/instance-out.sql,104.60,2761739.36,308.19,8136861.29
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgEER-13.5-IEER/instance-out.sql,105.49,2785112.14,311.14,8214926.37
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgEER-14-IEER/instance-out.sql,105.16,2776394.35,310.04,8185808.95
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgEER-15-IEER/instance-out.sql,104.60,2761608.21,308.17,8136423.24
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgEER-16-IEER/instance-out.sql,104.02,2746424.76,306.25,8085710.52
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgSEER-15.4-SEER2/instance-out.sql,104.18,2750699.75,306.79,8099989.00
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgSEER-16.3-SEER2/instance-out.sql,103.80,2740696.01,305.52,8066576.51
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgSEER-14.4-SEER2-1Stage/instance-out.sql,104.57,2760775.28,308.06,8133641.25
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgSEER-14.4-SEER2-2Stage/instance-out.sql,98.64,2604448.66,288.29,7611509.64
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-spltSEER-14.4-SEER2-8.7-HSPF/instance-out.sql,104.56,2760720.25,308.06,8133457.47
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-spltSEER-15.4-SEER2-9-HSPF/instance-out.sql,104.18,2750656.09,306.78,8099843.15
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-spltSEER-16.3-SEER2-9.4-HSPF/instance-out.sql,103.80,2740663.38,305.52,8066467.51
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-spltSEER-17.3-SEER2-9.7-HSPF/instance-out.sql,103.52,2733067.33,304.56,8041096.69
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-14.2-IEER-TE-0.81-VarFan/instance-out.sql,105.41,2783167.61,310.17,8189226.15
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-13.2-IEER-TE-0.81-VarFan/instance-out.sql,105.93,2796892.36,311.91,8235066.83
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-14.8-IEER-TE-0.81-VarFan/instance-out.sql,104.96,2771297.55,308.67,8149580.15
CZ09/ECC&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgSEER-13.4-SEER2-VarFan/instance-out.sql,105.68,2790281.49,311.07,8212986.50
CZ09/EPr&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-14.2-IEER-TE-0.81/instance-out.sql,112.18,424643.92,299.44,1133495.41
CZ09/EPr&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-13.2-IEER-TE-0.81/instance-out.sql,112.76,426850.21,301.39,1140864.42
CZ09/EPr&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-14.8-IEER-TE-0.81/instance-out.sql,111.68,422735.78,297.76,1127122.22
CZ09/EPr&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgSEER-13.4-SEER2/instance-out.sql,112.48,425787.50,300.45,1137314.95
CZ09/EPr&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-12.2-IEER-TE-0.80/instance-out.sql,113.30,428869.32,303.14,1147503.44
CZ09/EPr&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-11.4-IEER-TE-0.80/instance-out.sql,114.29,432634.89,306.46,1160080.45
CZ09/EPr&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgEER-12.7-IEER-TE-0.80/instance-out.sql,113.33,429016.17,303.27,1147993.90
CZ09/EPr&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxAC_equip-pkgSEER-12.35-SEER2/instance-out.sql,113.11,428147.15,302.50,1145091.41
CZ09/EPr&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgEER-14.5-IEER/instance-out.sql,111.26,421153.40,298.58,1130221.63
CZ09/EPr&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgEER-15.5-IEER/instance-out.sql,110.77,419295.12,296.94,1124014.97
CZ09/EPr&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgEER-13.5-IEER/instance-out.sql,111.76,423037.66,300.24,1136515.05
CZ09/EPr&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgEER-14-IEER/instance-out.sql,111.39,421641.73,299.01,1131852.66
CZ09/EPr&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgEER-15-IEER/instance-out.sql,110.75,419238.58,296.89,1123826.13
CZ09/EPr&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgEER-16-IEER/instance-out.sql,110.11,416807.35,294.74,1115705.81
CZ09/EPr&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgSEER-15.4-SEER2/instance-out.sql,110.28,417445.02,295.30,1117835.65
CZ09/EPr&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgSEER-16.3-SEER2/instance-out.sql,109.85,415831.35,293.88,1112445.99
CZ09/EPr&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgSEER-14.4-SEER2-1Stage/instance-out.sql,110.71,419067.94,296.74,1123256.19
CZ09/EPr&0&cDXHP&Ex&dxHP_equip__pkgEER/NE-dxHP_equip-pkgSEER-14.4-SEER2-2Stage/instance-out.sql,104.88,397021.59,277.28,1049621.28
